source,split,folder,filename,person_index,n_annotators,raw_categories_majority,emotion_classes,dropped_categories,bbox,label_status,reviewer_note
emotic,test,framesdb/images,frame_kxquc8grpoloci4b.jpg,0,3,,,,147.0;12.0;450.0;268.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000296233.jpg,2,3,Engagement,,Engagement,18.0;68.0;186.0;587.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_9hv545ak9x7pmk35.jpg,0,3,Engagement,,Engagement,225.0;169.0;317.0;351.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_a0dgxy242d4bu7qx.jpg,1,3,Engagement,,Engagement,184.0;373.0;359.0;696.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000059526.jpg,0,3,Engagement,,Engagement,340.0;35.0;472.0;353.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000059526.jpg,1,3,Engagement,,Engagement,138.0;86.0;307.0;414.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_7k5dkehmi1kr7i2x.jpg,1,3,Engagement,,Engagement,565.0;27.0;681.0;442.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000247660.jpg,0,3,,,,289.0;189.0;407.0;508.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000247660.jpg,1,3,Engagement,,Engagement,384.0;167.0;510.0;460.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000073278.jpg,0,3,Engagement,,Engagement,89.0;88.0;278.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000073278.jpg,1,3,Engagement,,Engagement,235.0;110.0;416.0;418.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000073278.jpg,2,3,Engagement,,Engagement,368.0;64.0;549.0;421.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000129862.jpg,2,3,Engagement,,Engagement,291.0;65.0;389.0;392.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000129862.jpg,3,3,,,,77.0;32.0;165.0;359.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_lpx9w3ibgw5f4ieb.jpg,1,3,,,,1343.0;401.0;1519.0;860.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000167795.jpg,0,3,Engagement,,Engagement,322.0;250.0;438.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000288204.jpg,0,3,Engagement,,Engagement,461.0;246.0;591.0;474.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000053672.jpg,1,3,Engagement,,Engagement,214.0;117.0;334.0;350.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000005198.jpg,1,2,Engagement,,Engagement,32.0;70.0;390.0;474.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000524173.jpg,1,3,Engagement,,Engagement,327.0;51.0;461.0;349.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1kp7fsh8va0kq112.jpg,0,3,Engagement,,Engagement,469.0;20.0;497.0;154.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_dd56x6q6a27rnwez.jpg,0,3,,,,424.0;2.0;856.0;564.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000349944.jpg,0,3,Engagement,,Engagement,34.0;35.0;184.0;235.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000380351.jpg,2,3,Engagement,,Engagement,281.0;173.0;397.0;446.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000444636.jpg,0,3,,,,81.0;19.0;250.0;339.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_9afkkdxt9h897ywa.jpg,0,3,Engagement,,Engagement,325.0;64.0;499.0;445.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_9afkkdxt9h897ywa.jpg,2,3,,,,68.0;83.0;193.0;407.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000525438.jpg,0,3,Engagement,,Engagement,77.0;158.0;163.0;325.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_jmwg4wst1ppb1l47.jpg,0,3,,,,179.0;99.0;292.0;418.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4t8711ra5ebchm40.jpg,0,3,,,,878.0;250.0;1128.0;769.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4t8711ra5ebchm40.jpg,1,3,Engagement,,Engagement,228.0;312.0;346.0;623.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000256155.jpg,1,3,Engagement,,Engagement,81.0;249.0;259.0;486.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000210883.jpg,0,3,Engagement,,Engagement,356.0;225.0;456.0;508.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_b0zzw2hwqoxycebw.jpg,2,3,,,,1053.0;112.0;1293.0;836.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_b0zzw2hwqoxycebw.jpg,3,3,Engagement,,Engagement,39.0;61.0;248.0;1137.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1gjn9ryg0q9wyoel.jpg,1,3,Engagement,,Engagement,718.0;422.0;800.0;530.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1gjn9ryg0q9wyoel.jpg,4,3,Engagement,,Engagement,752.0;335.0;817.0;430.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000553815.jpg,0,3,Engagement,,Engagement,216.0;29.0;338.0;332.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000132796.jpg,0,3,Engagement,,Engagement,290.0;68.0;402.0;399.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000132796.jpg,1,3,Engagement,,Engagement,401.0;61.0;548.0;245.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000095257.jpg,0,3,,,,200.0;195.0;350.0;474.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000526723.jpg,0,3,,,,76.0;3.0;469.0;329.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_akkzto46q8v0j5mw.jpg,1,3,Engagement,,Engagement,518.0;237.0;599.0;375.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,3cifg16ssq8snrk4nn.jpg,2,3,Engagement,,Engagement,439.0;75.0;564.0;463.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ayg0ndulhw4p016l.jpg,0,3,Engagement,,Engagement,212.0;290.0;349.0;435.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ayg0ndulhw4p016l.jpg,5,3,Engagement,,Engagement,340.0;304.0;409.0;388.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000370802.jpg,0,3,Engagement,,Engagement,382.0;57.0;562.0;251.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0s85gyzlg136x1yh.jpg,0,3,Surprise,,Surprise,541.0;249.0;666.0;431.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0s85gyzlg136x1yh.jpg,3,3,,,,109.0;314.0;354.0;595.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0s85gyzlg136x1yh.jpg,4,3,Engagement,,Engagement,389.0;164.0;503.0;296.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0s85gyzlg136x1yh.jpg,5,3,Engagement,,Engagement,40.0;344.0;203.0;539.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0s85gyzlg136x1yh.jpg,6,3,,,,269.0;308.0;343.0;416.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0s85gyzlg136x1yh.jpg,7,3,Engagement,,Engagement,173.0;201.0;270.0;357.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1fyh64jk7x73r0n4.jpg,1,3,Engagement,,Engagement,7.0;34.0;173.0;312.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000504318.jpg,1,3,Engagement,,Engagement,297.0;165.0;459.0;407.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4aggjaipwlhk6fav.jpg,0,3,Engagement,,Engagement,133.0;13.0;269.0;277.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4aggjaipwlhk6fav.jpg,1,3,Engagement,,Engagement,429.0;77.0;639.0;415.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4aggjaipwlhk6fav.jpg,2,3,Engagement,,Engagement,11.0;80.0;211.0;328.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0z97e1dimfwxhufg.jpg,0,3,Engagement,,Engagement,280.0;379.0;340.0;462.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0z97e1dimfwxhufg.jpg,1,3,Engagement,,Engagement,556.0;398.0;588.0;471.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000157469.jpg,0,3,Engagement,,Engagement,34.0;124.0;192.0;331.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000504566.jpg,0,3,,,,98.0;46.0;269.0;265.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000504566.jpg,1,3,Engagement,,Engagement,240.0;39.0;407.0;301.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000504566.jpg,2,3,Engagement,,Engagement,354.0;67.0;498.0;332.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000463060.jpg,2,3,Engagement,,Engagement,80.0;123.0;221.0;410.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000463060.jpg,3,3,,,,312.0;56.0;426.0;351.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_h60r5y62v8hek73l.jpg,0,3,,,,150.0;79.0;307.0;265.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_h60r5y62v8hek73l.jpg,1,3,,,,294.0;81.0;424.0;264.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,dyxwbrrg5gvylxzhec.jpg,3,3,,,,100.0;0.0;181.0;287.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000184109.jpg,0,3,Engagement,,Engagement,206.0;64.0;380.0;254.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000184109.jpg,1,3,Engagement,,Engagement,41.0;44.0;236.0;297.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000184109.jpg,2,3,Engagement,,Engagement,347.0;127.0;593.0;423.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000355425.jpg,0,3,Engagement,,Engagement,241.0;57.0;417.0;349.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000329035.jpg,0,3,,,,382.0;155.0;590.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000329035.jpg,1,3,Engagement,,Engagement,226.0;93.0;415.0;306.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,527h15tedos6bpmzb5.jpg,0,3,,,,433.0;129.0;814.0;622.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000058831.jpg,1,3,Engagement,,Engagement,157.0;21.0;466.0;423.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,ade20k/images,sun_axekwepiurgavboc.jpg,2,1,Engagement,,Engagement,481.0;371.0;677.0;1024.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000362658.jpg,0,3,,,,167.0;84.0;271.0;326.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,dvc09nw8pb6d35300z.jpg,0,3,Engagement,,Engagement,103.0;106.0;217.0;440.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,dvc09nw8pb6d35300z.jpg,1,3,Engagement,,Engagement,1.0;81.0;128.0;511.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,dvc09nw8pb6d35300z.jpg,3,3,Engagement,,Engagement,452.0;173.0;600.0;800.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000514213.jpg,1,3,,,,137.0;88.0;264.0;288.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,c6lkyv7u0wj2oju6wx.jpg,1,3,,,,566.0;52.0;806.0;681.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000459853.jpg,0,3,Engagement,,Engagement,125.0;43.0;390.0;366.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000386333.jpg,0,3,,,,391.0;160.0;509.0;470.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_la1cz93hl069a91u.jpg,0,3,Engagement,,Engagement,230.0;141.0;325.0;429.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_la1cz93hl069a91u.jpg,1,3,,,,403.0;159.0;458.0;320.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_la1cz93hl069a91u.jpg,3,3,Engagement,,Engagement,502.0;142.0;543.0;293.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_39meb1c6weiduxwg.jpg,1,3,,,,489.0;151.0;617.0;459.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000084803.jpg,0,3,,,,363.0;158.0;524.0;338.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000084803.jpg,1,3,,,,165.0;177.0;320.0;337.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000234916.jpg,0,3,,,,29.0;44.0;154.0;251.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000393735.jpg,0,3,,,,331.0;73.0;563.0;358.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,8oh89ryyuwkzx37nzw.jpg,0,3,,,,0.0;54.0;299.0;452.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000555217.jpg,0,3,Engagement,,Engagement,334.0;46.0;435.0;229.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000314019.jpg,0,3,Engagement,,Engagement,44.0;14.0;625.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000021989.jpg,0,3,Engagement,,Engagement,311.0;150.0;438.0;430.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3jlys6hatoulioag.jpg,0,3,,,,30.0;485.0;271.0;987.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3jlys6hatoulioag.jpg,1,3,Engagement,,Engagement,292.0;539.0;576.0;976.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_axc2zi5i8woesyhb.jpg,2,3,Engagement,,Engagement,34.0;210.0;281.0;618.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000365946.jpg,1,3,Engagement,,Engagement,24.0;21.0;236.0;417.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000414647.jpg,0,3,,,,217.0;126.0;333.0;303.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000517115.jpg,0,3,,,,440.0;264.0;628.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000517115.jpg,1,3,,,,383.0;281.0;526.0;478.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000517115.jpg,2,3,Engagement,,Engagement,170.0;118.0;414.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000274745.jpg,0,3,,,,184.0;69.0;566.0;334.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_fo4zy0fweiqhzryn.jpg,0,5,Engagement,,Engagement,298.0;5.0;449.0;311.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_fo4zy0fweiqhzryn.jpg,2,3,,,,46.0;47.0;191.0;315.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000485364.jpg,1,3,,,,242.0;19.0;385.0;400.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0baqzi64cd684ek3.jpg,0,3,Engagement,,Engagement,195.0;5.0;703.0;557.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_lmh569ghcs6efdm4.jpg,1,3,Engagement,,Engagement,1.0;1.0;297.0;388.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,emodb_small/images,3zmk58nrz10sxpgtf3.jpg,1,3,Engagement,,Engagement,40.0;171.0;181.0;299.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1zn0tehy9gx94xuo.jpg,0,3,,,,7.0;162.0;145.0;448.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1zn0tehy9gx94xuo.jpg,1,3,Engagement,,Engagement,205.0;280.0;423.0;735.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1zn0tehy9gx94xuo.jpg,6,3,Engagement,,Engagement,648.0;217.0;747.0;451.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_b698q71xh6icsvnt.jpg,0,3,,,,148.0;211.0;339.0;695.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_b698q71xh6icsvnt.jpg,3,3,Engagement,,Engagement,1280.0;361.0;1397.0;606.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_90y9zfntgs961v51.jpg,0,3,Engagement,,Engagement,99.0;29.0;1040.0;1665.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000439926.jpg,0,3,Engagement,,Engagement,82.0;31.0;229.0;541.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000439926.jpg,2,3,Engagement,,Engagement,209.0;78.0;397.0;528.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3n2x5alq943lfl38.jpg,0,3,Engagement,,Engagement,426.0;321.0;588.0;711.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3n2x5alq943lfl38.jpg,1,3,Engagement,,Engagement,652.0;458.0;822.0;648.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3n2x5alq943lfl38.jpg,2,3,Engagement,,Engagement,177.0;396.0;455.0;706.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3n2x5alq943lfl38.jpg,4,3,Engagement,,Engagement,584.0;367.0;691.0;552.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3n2x5alq943lfl38.jpg,6,3,Engagement,,Engagement,295.0;291.0;394.0;494.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3n2x5alq943lfl38.jpg,7,3,,,,957.0;399.0;1045.0;543.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000125773.jpg,0,3,Engagement,,Engagement,22.0;131.0;251.0;345.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000281327.jpg,1,3,,,,431.0;115.0;551.0;352.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_dn5yls8b89po38qd.jpg,0,3,Engagement,,Engagement,232.0;567.0;342.0;954.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000082744.jpg,0,3,Engagement,,Engagement,37.0;167.0;228.0;417.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000369418.jpg,0,3,Engagement,,Engagement,392.0;65.0;619.0;306.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,ade20k/images,sun_aaflptztmjujrsgx.jpg,1,3,Engagement,,Engagement,251.0;253.0;522.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,ade20k/images,sun_aaflptztmjujrsgx.jpg,2,3,Engagement,,Engagement,373.0;207.0;465.0;387.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000437785.jpg,0,3,Engagement,,Engagement,81.0;21.0;458.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_fimh3e0j6i9jqvt4.jpg,0,3,,,,185.0;84.0;308.0;374.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000097330.jpg,0,3,,,,393.0;59.0;544.0;242.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000097330.jpg,1,3,Engagement,,Engagement,470.0;23.0;610.0;175.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_d4j5p7a1grppoa6m.jpg,0,3,Engagement,,Engagement,140.0;27.0;431.0;263.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_culgngln5j49oyxr.jpg,0,3,Engagement,,Engagement,4.0;172.0;201.0;513.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_culgngln5j49oyxr.jpg,1,3,Engagement,,Engagement,210.0;59.0;324.0;268.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1sx647z39xgulm64.jpg,0,3,Engagement,,Engagement,252.0;314.0;1329.0;1754.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000205159.jpg,0,3,Engagement,,Engagement,162.0;24.0;360.0;565.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000205159.jpg,1,3,Engagement,,Engagement,51.0;48.0;176.0;485.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_hxf063ybr8nwnknu.jpg,0,3,,,,436.0;189.0;611.0;781.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000354342.jpg,0,3,Engagement,,Engagement,56.0;23.0;145.0;357.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000469202.jpg,0,3,Engagement,,Engagement,123.0;5.0;508.0;297.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_l9hs07n313kb5tvn.jpg,0,3,,,,1881.0;848.0;2218.0;1196.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_l9hs07n313kb5tvn.jpg,1,3,,,,183.0;658.0;446.0;982.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_l9hs07n313kb5tvn.jpg,2,3,Engagement,,Engagement,2437.0;628.0;2789.0;1172.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_l9hs07n313kb5tvn.jpg,3,3,Engagement,,Engagement,2197.0;861.0;2479.0;1146.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_40s1lvdcmfm1ubca.jpg,0,3,Engagement,,Engagement,510.0;215.0;583.0;339.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000297236.jpg,0,3,Engagement,,Engagement,419.0;79.0;535.0;354.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000297236.jpg,1,3,Engagement,,Engagement,274.0;90.0;398.0;317.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000146645.jpg,0,3,Engagement,,Engagement,139.0;64.0;474.0;302.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_68wsvi4qcjob7m7j.jpg,0,3,Engagement,,Engagement,915.0;306.0;1033.0;619.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_68wsvi4qcjob7m7j.jpg,3,3,,,,1082.0;283.0;1201.0;652.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6qhbfrc1nu9ozdx8.jpg,1,3,,,,463.0;79.0;1032.0;793.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_453twkddqog0eqvb.jpg,0,3,,,,408.0;206.0;704.0;638.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_le6gog8y5al4orzf.jpg,0,3,,,,64.0;52.0;227.0;439.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0z5eyd6zs2h4gakm.jpg,1,3,,,,1590.0;509.0;1719.0;674.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000038829.jpg,0,3,Engagement,,Engagement,213.0;82.0;347.0;391.0,reconstructed_approx,excluded_no_mapped_emotion_class
